"MTU (UTC)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (UTC)","Intraday Price (EUR/MWh)"
"06/03/2021 23:00:00 - 07/03/2021 00:00:00","BZN|EE","Without Sequence","16.91","",""
"07/03/2021 00:00:00 - 07/03/2021 01:00:00","BZN|EE","Without Sequence","16.48","",""
"07/03/2021 01:00:00 - 07/03/2021 02:00:00","BZN|EE","Without Sequence","16.21","",""
"07/03/2021 02:00:00 - 07/03/2021 03:00:00","BZN|EE","Without Sequence","16.70","",""
"07/03/2021 03:00:00 - 07/03/2021 04:00:00","BZN|EE","Without Sequence","17.85","",""
"07/03/2021 04:00:00 - 07/03/2021 05:00:00","BZN|EE","Without Sequence","20.00","",""
"07/03/2021 05:00:00 - 07/03/2021 06:00:00","BZN|EE","Without Sequence","20.35","",""
"07/03/2021 06:00:00 - 07/03/2021 07:00:00","BZN|EE","Without Sequence","20.91","",""
"07/03/2021 07:00:00 - 07/03/2021 08:00:00","BZN|EE","Without Sequence","35.68","",""
"07/03/2021 08:00:00 - 07/03/2021 09:00:00","BZN|EE","Without Sequence","36.68","",""
"07/03/2021 09:00:00 - 07/03/2021 10:00:00","BZN|EE","Without Sequence","37.21","",""
"07/03/2021 10:00:00 - 07/03/2021 11:00:00","BZN|EE","Without Sequence","37.86","",""
"07/03/2021 11:00:00 - 07/03/2021 12:00:00","BZN|EE","Without Sequence","37.62","",""
"07/03/2021 12:00:00 - 07/03/2021 13:00:00","BZN|EE","Without Sequence","23.95","",""
"07/03/2021 13:00:00 - 07/03/2021 14:00:00","BZN|EE","Without Sequence","24.15","",""
"07/03/2021 14:00:00 - 07/03/2021 15:00:00","BZN|EE","Without Sequence","24.54","",""
"07/03/2021 15:00:00 - 07/03/2021 16:00:00","BZN|EE","Without Sequence","41.39","",""
"07/03/2021 16:00:00 - 07/03/2021 17:00:00","BZN|EE","Without Sequence","47.67","",""
"07/03/2021 17:00:00 - 07/03/2021 18:00:00","BZN|EE","Without Sequence","55.84","",""
"07/03/2021 18:00:00 - 07/03/2021 19:00:00","BZN|EE","Without Sequence","60.91","",""
"07/03/2021 19:00:00 - 07/03/2021 20:00:00","BZN|EE","Without Sequence","56.77","",""
"07/03/2021 20:00:00 - 07/03/2021 21:00:00","BZN|EE","Without Sequence","41.43","",""
"07/03/2021 21:00:00 - 07/03/2021 22:00:00","BZN|EE","Without Sequence","39.09","",""
"07/03/2021 22:00:00 - 07/03/2021 23:00:00","BZN|EE","Without Sequence","34.02","",""
"07/03/2021 23:00:00 - 08/03/2021 00:00:00","BZN|EE","Without Sequence","27.25","",""
"08/03/2021 00:00:00 - 08/03/2021 01:00:00","BZN|EE","Without Sequence","27.39","",""
"08/03/2021 01:00:00 - 08/03/2021 02:00:00","BZN|EE","Without Sequence","27.62","",""
"08/03/2021 02:00:00 - 08/03/2021 03:00:00","BZN|EE","Without Sequence","30.08","",""
"08/03/2021 03:00:00 - 08/03/2021 04:00:00","BZN|EE","Without Sequence","40.53","",""
"08/03/2021 04:00:00 - 08/03/2021 05:00:00","BZN|EE","Without Sequence","48.17","",""
"08/03/2021 05:00:00 - 08/03/2021 06:00:00","BZN|EE","Without Sequence","63.92","",""
"08/03/2021 06:00:00 - 08/03/2021 07:00:00","BZN|EE","Without Sequence","79.27","",""
"08/03/2021 07:00:00 - 08/03/2021 08:00:00","BZN|EE","Without Sequence","86.66","",""
"08/03/2021 08:00:00 - 08/03/2021 09:00:00","BZN|EE","Without Sequence","69.57","",""
"08/03/2021 09:00:00 - 08/03/2021 10:00:00","BZN|EE","Without Sequence","59.34","",""
"08/03/2021 10:00:00 - 08/03/2021 11:00:00","BZN|EE","Without Sequence","57.73","",""
"08/03/2021 11:00:00 - 08/03/2021 12:00:00","BZN|EE","Without Sequence","55.77","",""
"08/03/2021 12:00:00 - 08/03/2021 13:00:00","BZN|EE","Without Sequence","54.48","",""
"08/03/2021 13:00:00 - 08/03/2021 14:00:00","BZN|EE","Without Sequence","52.47","",""
"08/03/2021 14:00:00 - 08/03/2021 15:00:00","BZN|EE","Without Sequence","55.10","",""
"08/03/2021 15:00:00 - 08/03/2021 16:00:00","BZN|EE","Without Sequence","58.64","",""
"08/03/2021 16:00:00 - 08/03/2021 17:00:00","BZN|EE","Without Sequence","70.00","",""
"08/03/2021 17:00:00 - 08/03/2021 18:00:00","BZN|EE","Without Sequence","97.95","",""
"08/03/2021 18:00:00 - 08/03/2021 19:00:00","BZN|EE","Without Sequence","100.29","",""
"08/03/2021 19:00:00 - 08/03/2021 20:00:00","BZN|EE","Without Sequence","56.72","",""
"08/03/2021 20:00:00 - 08/03/2021 21:00:00","BZN|EE","Without Sequence","50.06","",""
"08/03/2021 21:00:00 - 08/03/2021 22:00:00","BZN|EE","Without Sequence","42.59","",""
"08/03/2021 22:00:00 - 08/03/2021 23:00:00","BZN|EE","Without Sequence","35.57","",""
"08/03/2021 23:00:00 - 09/03/2021 00:00:00","BZN|EE","Without Sequence","31.91","",""
"09/03/2021 00:00:00 - 09/03/2021 01:00:00","BZN|EE","Without Sequence","28.62","",""
"09/03/2021 01:00:00 - 09/03/2021 02:00:00","BZN|EE","Without Sequence","28.45","",""
"09/03/2021 02:00:00 - 09/03/2021 03:00:00","BZN|EE","Without Sequence","28.46","",""
"09/03/2021 03:00:00 - 09/03/2021 04:00:00","BZN|EE","Without Sequence","29.69","",""
"09/03/2021 04:00:00 - 09/03/2021 05:00:00","BZN|EE","Without Sequence","49.45","",""
"09/03/2021 05:00:00 - 09/03/2021 06:00:00","BZN|EE","Without Sequence","61.70","",""
"09/03/2021 06:00:00 - 09/03/2021 07:00:00","BZN|EE","Without Sequence","73.40","",""
"09/03/2021 07:00:00 - 09/03/2021 08:00:00","BZN|EE","Without Sequence","81.35","",""
"09/03/2021 08:00:00 - 09/03/2021 09:00:00","BZN|EE","Without Sequence","72.55","",""
"09/03/2021 09:00:00 - 09/03/2021 10:00:00","BZN|EE","Without Sequence","63.02","",""
"09/03/2021 10:00:00 - 09/03/2021 11:00:00","BZN|EE","Without Sequence","59.70","",""
"09/03/2021 11:00:00 - 09/03/2021 12:00:00","BZN|EE","Without Sequence","57.94","",""
"09/03/2021 12:00:00 - 09/03/2021 13:00:00","BZN|EE","Without Sequence","58.53","",""
"09/03/2021 13:00:00 - 09/03/2021 14:00:00","BZN|EE","Without Sequence","56.49","",""
"09/03/2021 14:00:00 - 09/03/2021 15:00:00","BZN|EE","Without Sequence","57.39","",""
"09/03/2021 15:00:00 - 09/03/2021 16:00:00","BZN|EE","Without Sequence","57.05","",""
"09/03/2021 16:00:00 - 09/03/2021 17:00:00","BZN|EE","Without Sequence","65.00","",""
"09/03/2021 17:00:00 - 09/03/2021 18:00:00","BZN|EE","Without Sequence","92.37","",""
"09/03/2021 18:00:00 - 09/03/2021 19:00:00","BZN|EE","Without Sequence","80.72","",""
"09/03/2021 19:00:00 - 09/03/2021 20:00:00","BZN|EE","Without Sequence","53.24","",""
"09/03/2021 20:00:00 - 09/03/2021 21:00:00","BZN|EE","Without Sequence","47.38","",""
"09/03/2021 21:00:00 - 09/03/2021 22:00:00","BZN|EE","Without Sequence","41.95","",""
"09/03/2021 22:00:00 - 09/03/2021 23:00:00","BZN|EE","Without Sequence","39.95","",""
"09/03/2021 23:00:00 - 10/03/2021 00:00:00","BZN|EE","Without Sequence","40.39","",""
"10/03/2021 00:00:00 - 10/03/2021 01:00:00","BZN|EE","Without Sequence","39.98","",""
"10/03/2021 01:00:00 - 10/03/2021 02:00:00","BZN|EE","Without Sequence","39.92","",""
"10/03/2021 02:00:00 - 10/03/2021 03:00:00","BZN|EE","Without Sequence","39.96","",""
"10/03/2021 03:00:00 - 10/03/2021 04:00:00","BZN|EE","Without Sequence","48.58","",""
"10/03/2021 04:00:00 - 10/03/2021 05:00:00","BZN|EE","Without Sequence","67.70","",""
"10/03/2021 05:00:00 - 10/03/2021 06:00:00","BZN|EE","Without Sequence","71.48","",""
"10/03/2021 06:00:00 - 10/03/2021 07:00:00","BZN|EE","Without Sequence","92.73","",""
"10/03/2021 07:00:00 - 10/03/2021 08:00:00","BZN|EE","Without Sequence","149.98","",""
"10/03/2021 08:00:00 - 10/03/2021 09:00:00","BZN|EE","Without Sequence","99.67","",""
"10/03/2021 09:00:00 - 10/03/2021 10:00:00","BZN|EE","Without Sequence","71.09","",""
"10/03/2021 10:00:00 - 10/03/2021 11:00:00","BZN|EE","Without Sequence","72.86","",""
"10/03/2021 11:00:00 - 10/03/2021 12:00:00","BZN|EE","Without Sequence","69.99","",""
"10/03/2021 12:00:00 - 10/03/2021 13:00:00","BZN|EE","Without Sequence","65.35","",""
"10/03/2021 13:00:00 - 10/03/2021 14:00:00","BZN|EE","Without Sequence","69.03","",""
"10/03/2021 14:00:00 - 10/03/2021 15:00:00","BZN|EE","Without Sequence","69.60","",""
"10/03/2021 15:00:00 - 10/03/2021 16:00:00","BZN|EE","Without Sequence","72.33","",""
"10/03/2021 16:00:00 - 10/03/2021 17:00:00","BZN|EE","Without Sequence","75.93","",""
"10/03/2021 17:00:00 - 10/03/2021 18:00:00","BZN|EE","Without Sequence","85.99","",""
"10/03/2021 18:00:00 - 10/03/2021 19:00:00","BZN|EE","Without Sequence","48.08","",""
"10/03/2021 19:00:00 - 10/03/2021 20:00:00","BZN|EE","Without Sequence","39.83","",""
"10/03/2021 20:00:00 - 10/03/2021 21:00:00","BZN|EE","Without Sequence","39.33","",""
"10/03/2021 21:00:00 - 10/03/2021 22:00:00","BZN|EE","Without Sequence","35.49","",""
"10/03/2021 22:00:00 - 10/03/2021 23:00:00","BZN|EE","Without Sequence","24.37","",""
"10/03/2021 23:00:00 - 11/03/2021 00:00:00","BZN|EE","Without Sequence","18.07","",""
"11/03/2021 00:00:00 - 11/03/2021 01:00:00","BZN|EE","Without Sequence","15.47","",""
"11/03/2021 01:00:00 - 11/03/2021 02:00:00","BZN|EE","Without Sequence","13.95","",""
"11/03/2021 02:00:00 - 11/03/2021 03:00:00","BZN|EE","Without Sequence","14.53","",""
"11/03/2021 03:00:00 - 11/03/2021 04:00:00","BZN|EE","Without Sequence","16.92","",""
"11/03/2021 04:00:00 - 11/03/2021 05:00:00","BZN|EE","Without Sequence","35.67","",""
"11/03/2021 05:00:00 - 11/03/2021 06:00:00","BZN|EE","Without Sequence","45.15","",""
"11/03/2021 06:00:00 - 11/03/2021 07:00:00","BZN|EE","Without Sequence","47.54","",""
"11/03/2021 07:00:00 - 11/03/2021 08:00:00","BZN|EE","Without Sequence","48.82","",""
"11/03/2021 08:00:00 - 11/03/2021 09:00:00","BZN|EE","Without Sequence","48.82","",""
"11/03/2021 09:00:00 - 11/03/2021 10:00:00","BZN|EE","Without Sequence","48.40","",""
"11/03/2021 10:00:00 - 11/03/2021 11:00:00","BZN|EE","Without Sequence","48.44","",""
"11/03/2021 11:00:00 - 11/03/2021 12:00:00","BZN|EE","Without Sequence","48.42","",""
"11/03/2021 12:00:00 - 11/03/2021 13:00:00","BZN|EE","Without Sequence","48.43","",""
"11/03/2021 13:00:00 - 11/03/2021 14:00:00","BZN|EE","Without Sequence","43.70","",""
"11/03/2021 14:00:00 - 11/03/2021 15:00:00","BZN|EE","Without Sequence","39.68","",""
"11/03/2021 15:00:00 - 11/03/2021 16:00:00","BZN|EE","Without Sequence","38.31","",""
"11/03/2021 16:00:00 - 11/03/2021 17:00:00","BZN|EE","Without Sequence","47.44","",""
"11/03/2021 17:00:00 - 11/03/2021 18:00:00","BZN|EE","Without Sequence","48.45","",""
"11/03/2021 18:00:00 - 11/03/2021 19:00:00","BZN|EE","Without Sequence","35.92","",""
"11/03/2021 19:00:00 - 11/03/2021 20:00:00","BZN|EE","Without Sequence","26.30","",""
"11/03/2021 20:00:00 - 11/03/2021 21:00:00","BZN|EE","Without Sequence","24.64","",""
"11/03/2021 21:00:00 - 11/03/2021 22:00:00","BZN|EE","Without Sequence","22.58","",""
"11/03/2021 22:00:00 - 11/03/2021 23:00:00","BZN|EE","Without Sequence","16.63","",""
"11/03/2021 23:00:00 - 12/03/2021 00:00:00","BZN|EE","Without Sequence","17.61","",""
"12/03/2021 00:00:00 - 12/03/2021 01:00:00","BZN|EE","Without Sequence","16.19","",""
"12/03/2021 01:00:00 - 12/03/2021 02:00:00","BZN|EE","Without Sequence","16.02","",""
"12/03/2021 02:00:00 - 12/03/2021 03:00:00","BZN|EE","Without Sequence","16.37","",""
"12/03/2021 03:00:00 - 12/03/2021 04:00:00","BZN|EE","Without Sequence","22.02","",""
"12/03/2021 04:00:00 - 12/03/2021 05:00:00","BZN|EE","Without Sequence","25.56","",""
"12/03/2021 05:00:00 - 12/03/2021 06:00:00","BZN|EE","Without Sequence","28.67","",""
"12/03/2021 06:00:00 - 12/03/2021 07:00:00","BZN|EE","Without Sequence","39.18","",""
"12/03/2021 07:00:00 - 12/03/2021 08:00:00","BZN|EE","Without Sequence","42.89","",""
"12/03/2021 08:00:00 - 12/03/2021 09:00:00","BZN|EE","Without Sequence","49.25","",""
"12/03/2021 09:00:00 - 12/03/2021 10:00:00","BZN|EE","Without Sequence","45.07","",""
"12/03/2021 10:00:00 - 12/03/2021 11:00:00","BZN|EE","Without Sequence","48.92","",""
"12/03/2021 11:00:00 - 12/03/2021 12:00:00","BZN|EE","Without Sequence","48.45","",""
"12/03/2021 12:00:00 - 12/03/2021 13:00:00","BZN|EE","Without Sequence","47.17","",""
"12/03/2021 13:00:00 - 12/03/2021 14:00:00","BZN|EE","Without Sequence","43.88","",""
"12/03/2021 14:00:00 - 12/03/2021 15:00:00","BZN|EE","Without Sequence","42.86","",""
"12/03/2021 15:00:00 - 12/03/2021 16:00:00","BZN|EE","Without Sequence","45.70","",""
"12/03/2021 16:00:00 - 12/03/2021 17:00:00","BZN|EE","Without Sequence","46.49","",""
"12/03/2021 17:00:00 - 12/03/2021 18:00:00","BZN|EE","Without Sequence","57.12","",""
"12/03/2021 18:00:00 - 12/03/2021 19:00:00","BZN|EE","Without Sequence","42.00","",""
"12/03/2021 19:00:00 - 12/03/2021 20:00:00","BZN|EE","Without Sequence","31.92","",""
"12/03/2021 20:00:00 - 12/03/2021 21:00:00","BZN|EE","Without Sequence","30.80","",""
"12/03/2021 21:00:00 - 12/03/2021 22:00:00","BZN|EE","Without Sequence","30.20","",""
"12/03/2021 22:00:00 - 12/03/2021 23:00:00","BZN|EE","Without Sequence","27.87","",""
"12/03/2021 23:00:00 - 13/03/2021 00:00:00","BZN|EE","Without Sequence","26.43","",""
"13/03/2021 00:00:00 - 13/03/2021 01:00:00","BZN|EE","Without Sequence","25.19","",""
"13/03/2021 01:00:00 - 13/03/2021 02:00:00","BZN|EE","Without Sequence","25.12","",""
"13/03/2021 02:00:00 - 13/03/2021 03:00:00","BZN|EE","Without Sequence","25.16","",""
"13/03/2021 03:00:00 - 13/03/2021 04:00:00","BZN|EE","Without Sequence","25.53","",""
"13/03/2021 04:00:00 - 13/03/2021 05:00:00","BZN|EE","Without Sequence","26.29","",""
"13/03/2021 05:00:00 - 13/03/2021 06:00:00","BZN|EE","Without Sequence","25.72","",""
"13/03/2021 06:00:00 - 13/03/2021 07:00:00","BZN|EE","Without Sequence","26.57","",""
"13/03/2021 07:00:00 - 13/03/2021 08:00:00","BZN|EE","Without Sequence","34.99","",""
"13/03/2021 08:00:00 - 13/03/2021 09:00:00","BZN|EE","Without Sequence","36.22","",""
"13/03/2021 09:00:00 - 13/03/2021 10:00:00","BZN|EE","Without Sequence","35.26","",""
"13/03/2021 10:00:00 - 13/03/2021 11:00:00","BZN|EE","Without Sequence","31.86","",""
"13/03/2021 11:00:00 - 13/03/2021 12:00:00","BZN|EE","Without Sequence","28.58","",""
"13/03/2021 12:00:00 - 13/03/2021 13:00:00","BZN|EE","Without Sequence","28.14","",""
"13/03/2021 13:00:00 - 13/03/2021 14:00:00","BZN|EE","Without Sequence","27.49","",""
"13/03/2021 14:00:00 - 13/03/2021 15:00:00","BZN|EE","Without Sequence","27.51","",""
"13/03/2021 15:00:00 - 13/03/2021 16:00:00","BZN|EE","Without Sequence","28.50","",""
"13/03/2021 16:00:00 - 13/03/2021 17:00:00","BZN|EE","Without Sequence","37.06","",""
"13/03/2021 17:00:00 - 13/03/2021 18:00:00","BZN|EE","Without Sequence","40.23","",""
"13/03/2021 18:00:00 - 13/03/2021 19:00:00","BZN|EE","Without Sequence","41.61","",""
"13/03/2021 19:00:00 - 13/03/2021 20:00:00","BZN|EE","Without Sequence","29.61","",""
"13/03/2021 20:00:00 - 13/03/2021 21:00:00","BZN|EE","Without Sequence","28.32","",""
"13/03/2021 21:00:00 - 13/03/2021 22:00:00","BZN|EE","Without Sequence","27.43","",""
"13/03/2021 22:00:00 - 13/03/2021 23:00:00","BZN|EE","Without Sequence","26.08","",""
"13/03/2021 23:00:00 - 14/03/2021 00:00:00","BZN|EE","Without Sequence","28.08","",""
"14/03/2021 00:00:00 - 14/03/2021 01:00:00","BZN|EE","Without Sequence","28.01","",""
"14/03/2021 01:00:00 - 14/03/2021 02:00:00","BZN|EE","Without Sequence","27.70","",""
"14/03/2021 02:00:00 - 14/03/2021 03:00:00","BZN|EE","Without Sequence","27.07","",""
"14/03/2021 03:00:00 - 14/03/2021 04:00:00","BZN|EE","Without Sequence","27.66","",""
"14/03/2021 04:00:00 - 14/03/2021 05:00:00","BZN|EE","Without Sequence","28.05","",""
"14/03/2021 05:00:00 - 14/03/2021 06:00:00","BZN|EE","Without Sequence","25.85","",""
"14/03/2021 06:00:00 - 14/03/2021 07:00:00","BZN|EE","Without Sequence","26.64","",""
"14/03/2021 07:00:00 - 14/03/2021 08:00:00","BZN|EE","Without Sequence","28.30","",""
"14/03/2021 08:00:00 - 14/03/2021 09:00:00","BZN|EE","Without Sequence","28.95","",""
"14/03/2021 09:00:00 - 14/03/2021 10:00:00","BZN|EE","Without Sequence","29.07","",""
"14/03/2021 10:00:00 - 14/03/2021 11:00:00","BZN|EE","Without Sequence","28.97","",""
"14/03/2021 11:00:00 - 14/03/2021 12:00:00","BZN|EE","Without Sequence","28.69","",""
"14/03/2021 12:00:00 - 14/03/2021 13:00:00","BZN|EE","Without Sequence","28.16","",""
"14/03/2021 13:00:00 - 14/03/2021 14:00:00","BZN|EE","Without Sequence","28.08","",""
"14/03/2021 14:00:00 - 14/03/2021 15:00:00","BZN|EE","Without Sequence","28.55","",""
"14/03/2021 15:00:00 - 14/03/2021 16:00:00","BZN|EE","Without Sequence","29.20","",""
"14/03/2021 16:00:00 - 14/03/2021 17:00:00","BZN|EE","Without Sequence","34.96","",""
"14/03/2021 17:00:00 - 14/03/2021 18:00:00","BZN|EE","Without Sequence","45.65","",""
"14/03/2021 18:00:00 - 14/03/2021 19:00:00","BZN|EE","Without Sequence","44.38","",""
"14/03/2021 19:00:00 - 14/03/2021 20:00:00","BZN|EE","Without Sequence","43.72","",""
"14/03/2021 20:00:00 - 14/03/2021 21:00:00","BZN|EE","Without Sequence","42.49","",""
"14/03/2021 21:00:00 - 14/03/2021 22:00:00","BZN|EE","Without Sequence","41.87","",""
"14/03/2021 22:00:00 - 14/03/2021 23:00:00","BZN|EE","Without Sequence","36.71","",""
"14/03/2021 23:00:00 - 15/03/2021 00:00:00","BZN|EE","Without Sequence","32.96","",""
"15/03/2021 00:00:00 - 15/03/2021 01:00:00","BZN|EE","Without Sequence","32.19","",""
"15/03/2021 01:00:00 - 15/03/2021 02:00:00","BZN|EE","Without Sequence","32.03","",""
"15/03/2021 02:00:00 - 15/03/2021 03:00:00","BZN|EE","Without Sequence","32.08","",""
"15/03/2021 03:00:00 - 15/03/2021 04:00:00","BZN|EE","Without Sequence","32.60","",""
"15/03/2021 04:00:00 - 15/03/2021 05:00:00","BZN|EE","Without Sequence","53.31","",""
"15/03/2021 05:00:00 - 15/03/2021 06:00:00","BZN|EE","Without Sequence","63.07","",""
"15/03/2021 06:00:00 - 15/03/2021 07:00:00","BZN|EE","Without Sequence","65.89","",""
"15/03/2021 07:00:00 - 15/03/2021 08:00:00","BZN|EE","Without Sequence","71.27","",""
"15/03/2021 08:00:00 - 15/03/2021 09:00:00","BZN|EE","Without Sequence","65.88","",""
"15/03/2021 09:00:00 - 15/03/2021 10:00:00","BZN|EE","Without Sequence","65.92","",""
"15/03/2021 10:00:00 - 15/03/2021 11:00:00","BZN|EE","Without Sequence","61.31","",""
"15/03/2021 11:00:00 - 15/03/2021 12:00:00","BZN|EE","Without Sequence","65.86","",""
"15/03/2021 12:00:00 - 15/03/2021 13:00:00","BZN|EE","Without Sequence","57.89","",""
"15/03/2021 13:00:00 - 15/03/2021 14:00:00","BZN|EE","Without Sequence","66.05","",""
"15/03/2021 14:00:00 - 15/03/2021 15:00:00","BZN|EE","Without Sequence","55.68","",""
"15/03/2021 15:00:00 - 15/03/2021 16:00:00","BZN|EE","Without Sequence","56.08","",""
"15/03/2021 16:00:00 - 15/03/2021 17:00:00","BZN|EE","Without Sequence","71.27","",""
"15/03/2021 17:00:00 - 15/03/2021 18:00:00","BZN|EE","Without Sequence","77.51","",""
"15/03/2021 18:00:00 - 15/03/2021 19:00:00","BZN|EE","Without Sequence","65.70","",""
"15/03/2021 19:00:00 - 15/03/2021 20:00:00","BZN|EE","Without Sequence","44.82","",""
"15/03/2021 20:00:00 - 15/03/2021 21:00:00","BZN|EE","Without Sequence","43.60","",""
"15/03/2021 21:00:00 - 15/03/2021 22:00:00","BZN|EE","Without Sequence","42.69","",""
"15/03/2021 22:00:00 - 15/03/2021 23:00:00","BZN|EE","Without Sequence","33.01","",""
"15/03/2021 23:00:00 - 16/03/2021 00:00:00","BZN|EE","Without Sequence","32.28","",""
"16/03/2021 00:00:00 - 16/03/2021 01:00:00","BZN|EE","Without Sequence","31.69","",""
"16/03/2021 01:00:00 - 16/03/2021 02:00:00","BZN|EE","Without Sequence","31.31","",""
"16/03/2021 02:00:00 - 16/03/2021 03:00:00","BZN|EE","Without Sequence","31.52","",""
"16/03/2021 03:00:00 - 16/03/2021 04:00:00","BZN|EE","Without Sequence","38.99","",""
"16/03/2021 04:00:00 - 16/03/2021 05:00:00","BZN|EE","Without Sequence","62.04","",""
"16/03/2021 05:00:00 - 16/03/2021 06:00:00","BZN|EE","Without Sequence","69.02","",""
"16/03/2021 06:00:00 - 16/03/2021 07:00:00","BZN|EE","Without Sequence","72.82","",""
"16/03/2021 07:00:00 - 16/03/2021 08:00:00","BZN|EE","Without Sequence","68.92","",""
"16/03/2021 08:00:00 - 16/03/2021 09:00:00","BZN|EE","Without Sequence","62.49","",""
"16/03/2021 09:00:00 - 16/03/2021 10:00:00","BZN|EE","Without Sequence","59.93","",""
"16/03/2021 10:00:00 - 16/03/2021 11:00:00","BZN|EE","Without Sequence","69.63","",""
"16/03/2021 11:00:00 - 16/03/2021 12:00:00","BZN|EE","Without Sequence","58.06","",""
"16/03/2021 12:00:00 - 16/03/2021 13:00:00","BZN|EE","Without Sequence","58.15","",""
"16/03/2021 13:00:00 - 16/03/2021 14:00:00","BZN|EE","Without Sequence","72.03","",""
"16/03/2021 14:00:00 - 16/03/2021 15:00:00","BZN|EE","Without Sequence","57.81","",""
"16/03/2021 15:00:00 - 16/03/2021 16:00:00","BZN|EE","Without Sequence","59.99","",""
"16/03/2021 16:00:00 - 16/03/2021 17:00:00","BZN|EE","Without Sequence","65.96","",""
"16/03/2021 17:00:00 - 16/03/2021 18:00:00","BZN|EE","Without Sequence","92.72","",""
"16/03/2021 18:00:00 - 16/03/2021 19:00:00","BZN|EE","Without Sequence","53.42","",""
"16/03/2021 19:00:00 - 16/03/2021 20:00:00","BZN|EE","Without Sequence","47.10","",""
"16/03/2021 20:00:00 - 16/03/2021 21:00:00","BZN|EE","Without Sequence","49.92","",""
"16/03/2021 21:00:00 - 16/03/2021 22:00:00","BZN|EE","Without Sequence","43.02","",""
"16/03/2021 22:00:00 - 16/03/2021 23:00:00","BZN|EE","Without Sequence","35.62","",""
"16/03/2021 23:00:00 - 17/03/2021 00:00:00","BZN|EE","Without Sequence","31.91","",""
"17/03/2021 00:00:00 - 17/03/2021 01:00:00","BZN|EE","Without Sequence","33.88","",""
"17/03/2021 01:00:00 - 17/03/2021 02:00:00","BZN|EE","Without Sequence","33.68","",""
"17/03/2021 02:00:00 - 17/03/2021 03:00:00","BZN|EE","Without Sequence","34.05","",""
"17/03/2021 03:00:00 - 17/03/2021 04:00:00","BZN|EE","Without Sequence","38.00","",""
"17/03/2021 04:00:00 - 17/03/2021 05:00:00","BZN|EE","Without Sequence","48.83","",""
"17/03/2021 05:00:00 - 17/03/2021 06:00:00","BZN|EE","Without Sequence","53.81","",""
"17/03/2021 06:00:00 - 17/03/2021 07:00:00","BZN|EE","Without Sequence","63.21","",""
"17/03/2021 07:00:00 - 17/03/2021 08:00:00","BZN|EE","Without Sequence","64.00","",""
"17/03/2021 08:00:00 - 17/03/2021 09:00:00","BZN|EE","Without Sequence","62.55","",""
"17/03/2021 09:00:00 - 17/03/2021 10:00:00","BZN|EE","Without Sequence","57.51","",""
"17/03/2021 10:00:00 - 17/03/2021 11:00:00","BZN|EE","Without Sequence","59.57","",""
"17/03/2021 11:00:00 - 17/03/2021 12:00:00","BZN|EE","Without Sequence","54.82","",""
"17/03/2021 12:00:00 - 17/03/2021 13:00:00","BZN|EE","Without Sequence","51.69","",""
"17/03/2021 13:00:00 - 17/03/2021 14:00:00","BZN|EE","Without Sequence","50.31","",""
"17/03/2021 14:00:00 - 17/03/2021 15:00:00","BZN|EE","Without Sequence","49.95","",""
"17/03/2021 15:00:00 - 17/03/2021 16:00:00","BZN|EE","Without Sequence","55.64","",""
"17/03/2021 16:00:00 - 17/03/2021 17:00:00","BZN|EE","Without Sequence","66.20","",""
"17/03/2021 17:00:00 - 17/03/2021 18:00:00","BZN|EE","Without Sequence","78.83","",""
"17/03/2021 18:00:00 - 17/03/2021 19:00:00","BZN|EE","Without Sequence","58.32","",""
"17/03/2021 19:00:00 - 17/03/2021 20:00:00","BZN|EE","Without Sequence","44.40","",""
"17/03/2021 20:00:00 - 17/03/2021 21:00:00","BZN|EE","Without Sequence","49.15","",""
"17/03/2021 21:00:00 - 17/03/2021 22:00:00","BZN|EE","Without Sequence","42.16","",""
"17/03/2021 22:00:00 - 17/03/2021 23:00:00","BZN|EE","Without Sequence","39.31","",""
"17/03/2021 23:00:00 - 18/03/2021 00:00:00","BZN|EE","Without Sequence","30.10","",""
"18/03/2021 00:00:00 - 18/03/2021 01:00:00","BZN|EE","Without Sequence","30.53","",""
"18/03/2021 01:00:00 - 18/03/2021 02:00:00","BZN|EE","Without Sequence","30.22","",""
"18/03/2021 02:00:00 - 18/03/2021 03:00:00","BZN|EE","Without Sequence","30.51","",""
"18/03/2021 03:00:00 - 18/03/2021 04:00:00","BZN|EE","Without Sequence","38.98","",""
"18/03/2021 04:00:00 - 18/03/2021 05:00:00","BZN|EE","Without Sequence","51.53","",""
"18/03/2021 05:00:00 - 18/03/2021 06:00:00","BZN|EE","Without Sequence","66.05","",""
"18/03/2021 06:00:00 - 18/03/2021 07:00:00","BZN|EE","Without Sequence","77.25","",""
"18/03/2021 07:00:00 - 18/03/2021 08:00:00","BZN|EE","Without Sequence","78.34","",""
"18/03/2021 08:00:00 - 18/03/2021 09:00:00","BZN|EE","Without Sequence","73.34","",""
"18/03/2021 09:00:00 - 18/03/2021 10:00:00","BZN|EE","Without Sequence","69.51","",""
"18/03/2021 10:00:00 - 18/03/2021 11:00:00","BZN|EE","Without Sequence","68.00","",""
"18/03/2021 11:00:00 - 18/03/2021 12:00:00","BZN|EE","Without Sequence","65.31","",""
"18/03/2021 12:00:00 - 18/03/2021 13:00:00","BZN|EE","Without Sequence","62.21","",""
